x,y,critical_factor,m,n_percent,n,fpp,fpr
23,31,0.5,357,0.65,232,1,0.4778811024635925
23,31,0.5,357,0.95,339,1,0.6130964461745116
23,37,0.001,1,0.35,0,0,0.0
23,37,0.001,1,0.65,0,0,0.0
23,37,0.001,1,0.95,0,0,0.0
23,37,0.005,5,0.35,1,1,0.18126924692201818
23,37,0.005,5,0.65,3,1,0.4511883639059735
23,37,0.005,5,0.95,4,1,0.5506710358827784
23,37,0.01,9,0.35,3,1,0.28346868942621073
23,37,0.01,9,0.65,5,1,0.42624657926256715
23,37,0.01,9,0.95,8,1,0.5888877094928125
23,37,0.05,43,0.35,15,1,0.2944920289429819
23,37,0.05,43,0.65,27,1,0.46629230457863013
23,37,0.05,43,0.95,40,1,0.6055380356366755
23,37,0.1,86,0.35,30,1,0.2944920289429819
23,37,0.1,86,0.65,55,1,0.47246226662243884
23,37,0.1,86,0.95,81,1,0.610098238475659
23,37,0.5,426,0.35,149,1,0.2951464711249343
23,37,0.5,426,0.65,276,1,0.4768501437556265
23,37,0.5,426,0.95,404,1,0.612622964198607
29,31,0.001,1,0.35,0,0,0.0
29,31,0.001,1,0.65,0,0,0.0
29,31,0.001,1,0.95,0,0,0.0
29,31,0.005,5,0.35,1,1,0.18126924692201818
29,31,0.005,5,0.65,3,1,0.4511883639059735
29,31,0.005,5,0.95,4,1,0.5506710358827784
29,31,0.01,9,0.35,3,1,0.28346868942621073
29,31,0.01,9,0.65,5,1,0.42624657926256715
29,31,0.01,9,0.95,8,1,0.5888877094928125
29,31,0.05,45,0.35,15,1,0.28346868942621073
29,31,0.05,45,0.65,29,1,0.4750458977219104
29,31,0.05,45,0.95,42,1,0.6067592791314017
29,31,0.1,90,0.35,31,1,0.2913860814667667
29,31,0.1,90,0.65,58,1,0.4750458977219104
29,31,0.1,90,0.95,85,1,0.6111044360107771
29,31,0.5,450,0.35,157,1,0.2945284883611313
29,31,0.5,450,0.65,292,1,0.4773738500060515
29,31,0.5,450,0.95,427,1,0.6128290254797464
29,37,0.001,2,0.35,0,0,0.0
29,37,0.001,2,0.65,1,1,0.3934693402873666
29,37,0.001,2,0.95,1,1,0.3934693402873666
29,37,0.005,6,0.35,2,1,0.28346868942621073
29,37,0.005,6,0.65,3,1,0.3934693402873666
29,37,0.005,6,0.95,5,1,0.5654017914929218
29,37,0.01,11,0.35,3,1,0.23869961330312617
29,37,0.01,11,0.65,7,1,0.4707866584999497
29,37,0.01,11,0.95,10,1,0.5971096784708669
29,37,0.05,54,0.35,18,1,0.28346868942621073
29,37,0.05,54,0.65,35,1,0.47698657610750517
29,37,0.05,54,0.95,51,1,0.6111044360107771
29,37,0.1,108,0.35,37,1,0.2900726176746663
29,37,0.1,108,0.65,70,1,0.47698657610750517
29,37,0.1,108,0.95,102,1,0.6111044360107771
29,37,0.5,537,0.35,187,1,0.2940641520025842
29,37,0.5,537,0.65,349,1,0.47790561336176585
29,37,0.5,537,0.95,510,1,0.6131509332375118
31,37,0.001,2,0.35,0,0,0.0
31,37,0.001,2,0.65,1,1,0.3934693402873666
31,37,0.001,2,0.95,1,1,0.3934693402873666
31,37,0.005,6,0.35,2,1,0.28346868942621073
31,37,0.005,6,0.65,3,1,0.3934693402873666
31,37,0.005,6,0.95,5,1,0.5654017914929218
31,37,0.01,12,0.35,4,1,0.28346868942621073
31,37,0.01,12,0.65,7,1,0.4419648542299529
31,37,0.01,12,0.95,11,1,0.6001503456551527
31,37,0.05,58,0.35,20,1,0.29165752904763875
31,37,0.05,58,0.65,37,1,0.47161549676657477
31,37,0.05,58,0.95,55,1,0.6125916065238111
31,37,0.1,115,0.35,40,1,0.2937783133021936
31,37,0.1,115,0.65,74,1,0.4745384505866558
31,37,0.1,115,0.95,109,1,0.6124173206782939
31,37,0.5,574,0.35,200,1,0.29420613196952305
31,37,0.5,574,0.65,373,1,0.47786326657456357
31,37,0.5,574,0.95,545,1,0.6130567942602421
2,2,0.001,1,0.35,0,0,0.0
2,2,0.001,1,0.65,0,0,0.0
2,2,0.001,1,0.95,0,0,0.0
2,2,0.005,1,0.35,0,0,0.0
2,2,0.005,1,0.65,0,0,0.0
2,2,0.005,1,0.95,0,0,0.0
2,2,0.01,1,0.35,0,0,0.0
2,2,0.01,1,0.65,0,0,0.0
2,2,0.01,1,0.95,0,0,0.0
2,2,0.05,1,0.35,0,0,0.0
2,2,0.05,1,0.65,0,0,0.0
2,2,0.05,1,0.95,0,0,0.0
2,2,0.1,1,0.35,0,0,0.0
2,2,0.1,1,0.65,0,0,0.0
2,2,0.1,1,0.95,0,0,0.0
2,2,0.5,2,0.35,0,0,0.0
2,2,0.5,2,0.65,1,1,0.3934693402873666
2,2,0.5,2,0.95,1,1,0.3934693402873666
3,3,0.001,1,0.35,0,0,0.0
3,3,0.001,1,0.65,0,0,0.0
3,3,0.001,1,0.95,0,0,0.0
3,3,0.005,1,0.35,0,0,0.0
3,3,0.005,1,0.65,0,0,0.0
3,3,0.005,1,0.95,0,0,0.0
3,3,0.01,1,0.35,0,0,0.0
3,3,0.01,1,0.65,0,0,0.0
3,3,0.01,1,0.95,0,0,0.0
3,3,0.05,1,0.35,0,0,0.0
3,3,0.05,1,0.65,0,0,0.0
3,3,0.05,1,0.95,0,0,0.0
3,3,0.1,1,0.35,0,0,0.0
3,3,0.1,1,0.65,0,0,0.0
3,3,0.1,1,0.95,0,0,0.0
3,3,0.5,5,0.35,1,1,0.18126924692201818
3,3,0.5,5,0.65,3,1,0.4511883639059735
3,3,0.5,5,0.95,4,1,0.5506710358827784
5,5,0.001,1,0.35,0,0,0.0
5,5,0.001,1,0.65,0,0,0.0
5,5,0.001,1,0.95,0,0,0.0
5,5,0.005,1,0.35,0,0,0.0
5,5,0.005,1,0.65,0,0,0.0
5,5,0.005,1,0.95,0,0,0.0
5,5,0.01,1,0.35,0,0,0.0
5,5,0.01,1,0.65,0,0,0.0
5,5,0.01,1,0.95,0,0,0.0
5,5,0.05,2,0.35,0,0,0.0
5,5,0.05,2,0.65,1,1,0.3934693402873666
5,5,0.05,2,0.95,1,1,0.3934693402873666
5,5,0.1,3,0.35,1,1,0.28346868942621073
5,5,0.1,3,0.65,1,1,0.28346868942621073
5,5,0.1,3,0.95,2,1,0.486582880967408
5,5,0.5,13,0.35,4,1,0.2648585194083155
5,5,0.5,13,0.65,8,1,0.4595670035134659
5,5,0.5,13,0.95,12,1,0.6027052868022886
7,7,0.001,1,0.35,0,0,0.0
7,7,0.001,1,0.65,0,0,0.0
7,7,0.001,1,0.95,0,0,0.0
7,7,0.005,1,0.35,0,0,0.0
7,7,0.005,1,0.65,0,0,0.0
7,7,0.005,1,0.95,0,0,0.0
7,7,0.01,1,0.35,0,0,0.0
7,7,0.01,1,0.65,0,0,0.0
7,7,0.01,1,0.95,0,0,0.0
7,7,0.05,3,0.35,1,1,0.28346868942621073
7,7,0.05,3,0.65,1,1,0.28346868942621073
7,7,0.05,3,0.95,2,1,0.486582880967408
7,7,0.1,5,0.35,1,1,0.18126924692201818
7,7,0.1,5,0.65,3,1,0.4511883639059735
7,7,0.1,5,0.95,4,1,0.5506710358827784
7,7,0.5,25,0.35,8,1,0.27385096292630906
7,7,0.5,25,0.65,16,1,0.47270757595695145
7,7,0.5,25,0.95,23,1,0.6014809589154858
11,11,0.001,1,0.35,0,0,0.0
11,11,0.001,1,0.65,0,0,0.0
11,11,0.001,1,0.95,0,0,0.0
11,11,0.005,1,0.35,0,0,0.0
11,11,0.005,1,0.65,0,0,0.0
11,11,0.005,1,0.95,0,0,0.0
11,11,0.01,2,0.35,0,0,0.0
11,11,0.01,2,0.65,1,1,0.3934693402873666
11,11,0.01,2,0.95,1,1,0.3934693402873666
11,11,0.05,7,0.35,2,1,0.248522706924714
11,11,0.05,7,0.65,4,1,0.4352818779922407
11,11,0.05,7,0.95,6,1,0.57562715432305
11,11,0.1,13,0.35,4,1,0.2648585194083155
11,11,0.1,13,0.65,8,1,0.4595670035134659
11,11,0.1,13,0.95,12,1,0.6027052868022886
11,11,0.5,61,0.35,21,1,0.2912569961372151
11,11,0.5,61,0.65,39,1,0.4723616970424598
11,11,0.5,61,0.95,57,1,0.6071888156488772
13,13,0.001,1,0.35,0,0,0.0
13,13,0.001,1,0.65,0,0,0.0
13,13,0.001,1,0.95,0,0,0.0
13,13,0.005,1,0.35,0,0,0.0
13,13,0.005,1,0.65,0,0,0.0
13,13,0.005,1,0.95,0,0,0.0
13,13,0.01,2,0.35,0,0,0.0
13,13,0.01,2,0.65,1,1,0.3934693402873666
13,13,0.01,2,0.95,1,1,0.3934693402873666
13,13,0.05,9,0.35,3,1,0.28346868942621073
13,13,0.05,9,0.65,5,1,0.42624657926256715
13,13,0.05,9,0.95,8,1,0.5888877094928125
13,13,0.1,17,0.35,5,1,0.2548111829865195
13,13,0.1,17,0.65,11,1,0.4764165342850031
13,13,0.1,17,0.95,16,1,0.6098314565760232
13,13,0.5,85,0.35,29,1,0.28906656170619116
13,13,0.5,85,0.65,55,1,0.4764165342850031
13,13,0.5,85,0.95,80,1,0.6098314565760232
17,17,0.001,1,0.35,0,0,0.0
17,17,0.001,1,0.65,0,0,0.0
17,17,0.001,1,0.95,0,0,0.0
17,17,0.005,2,0.35,0,0,0.0
17,17,0.005,2,0.65,1,1,0.3934693402873666
17,17,0.005,2,0.95,1,1,0.3934693402873666
17,17,0.01,3,0.35,1,1,0.28346868942621073
17,17,0.01,3,0.65,1,1,0.28346868942621073
17,17,0.01,3,0.95,2,1,0.486582880967408
17,17,0.05,15,0.35,5,1,0.28346868942621073
17,17,0.05,15,0.65,9,1,0.4511883639059735
17,17,0.05,15,0.95,14,1,0.6067592791314017
17,17,0.1,29,0.35,10,1,0.29165752904763875
17,17,0.1,29,0.65,18,1,0.46242643066887623
17,17,0.1,29,0.95,27,1,0.6058542375951784
17,17,0.5,145,0.35,50,1,0.29165752904763875
17,17,0.5,145,0.65,94,1,0.4770533679372966
17,17,0.5,145,0.95,137,1,0.6112534096017492
19,19,0.001,1,0.35,0,0,0.0
19,19,0.001,1,0.65,0,0,0.0
19,19,0.001,1,0.95,0,0,0.0
19,19,0.005,2,0.35,0,0,0.0
19,19,0.005,2,0.65,1,1,0.3934693402873666
19,19,0.005,2,0.95,1,1,0.3934693402873666
19,19,0.01,4,0.35,1,1,0.22119921692859512
19,19,0.01,4,0.65,2,1,0.3934693402873666
19,19,0.01,4,0.95,3,1,0.5276334472589852
19,19,0.05,19,0.35,6,1,0.2707870474747649
19,19,0.05,19,0.65,12,1,0.46824846986942925
19,19,0.05,19,0.95,18,1,0.6122398967036751
19,19,0.1,37,0.35,12,1,0.27698428723245005
19,19,0.1,37,0.65,24,1,0.4772482790912317
19,19,0.1,37,0.95,35,1,0.6116879251195244
19,19,0.5,181,0.35,63,1,0.293947935418995
19,19,0.5,181,0.65,117,1,0.4760761029148629
19,19,0.5,181,0.95,171,1,0.6112237840423673
23,23,0.001,1,0.35,0,0,0.0
23,23,0.001,1,0.65,0,0,0.0
23,23,0.001,1,0.95,0,0,0.0
23,23,0.005,3,0.35,1,1,0.28346868942621073
23,23,0.005,3,0.65,1,1,0.28346868942621073
23,23,0.005,3,0.95,2,1,0.486582880967408
23,23,0.01,6,0.35,2,1,0.28346868942621073
23,23,0.01,6,0.65,3,1,0.3934693402873666
23,23,0.01,6,0.95,5,1,0.5654017914929218
23,23,0.05,27,0.35,9,1,0.28346868942621073
23,23,0.05,27,0.65,17,1,0.4672109062370674
23,23,0.05,27,0.95,25,1,0.6038355697179345
23,23,0.1,53,0.35,18,1,0.28796103397854345
23,23,0.1,53,0.65,34,1,0.4735028886628394
23,23,0.1,53,0.95,50,1,0.610696574942752
23,23,0.5,265,0.35,92,1,0.2933146850984568
23,23,0.5,265,0.65,172,1,0.4774614948406597
23,23,0.5,265,0.95,251,1,0.6121628761252618
29,29,0.001,1,0.35,0,0,0.0
29,29,0.001,1,0.65,0,0,0.0
29,29,0.001,1,0.95,0,0,0.0
29,29,0.005,5,0.35,1,1,0.18126924692201818
29,29,0.005,5,0.65,3,1,0.4511883639059735
29,29,0.005,5,0.95,4,1,0.5506710358827784
29,29,0.01,9,0.35,3,1,0.28346868942621073
29,29,0.01,9,0.65,5,1,0.42624657926256715
29,29,0.01,9,0.95,8,1,0.5888877094928125
29,29,0.05,43,0.35,15,1,0.2944920289429819
29,29,0.05,43,0.65,27,1,0.46629230457863013
29,29,0.05,43,0.95,40,1,0.6055380356366755
29,29,0.1,85,0.35,29,1,0.28906656170619116
29,29,0.1,85,0.65,55,1,0.4764165342850031
29,29,0.1,85,0.95,80,1,0.6098314565760232
29,29,0.5,421,0.35,147,1,0.2947258214862051
29,29,0.5,421,0.65,273,1,0.47714759178373733
29,29,0.5,421,0.95,399,1,0.6123852976531476
31,31,0.001,1,0.35,0,0,0.0
31,31,0.001,1,0.65,0,0,0.0
31,31,0.001,1,0.95,0,0,0.0
31,31,0.005,5,0.35,1,1,0.18126924692201818
31,31,0.005,5,0.65,3,1,0.4511883639059735
31,31,0.005,5,0.95,4,1,0.5506710358827784
31,31,0.01,10,0.35,3,1,0.2591817793182821
31,31,0.01,10,0.65,6,1,0.4511883639059735
31,31,0.01,10,0.95,9,1,0.5934303402594009
31,31,0.05,49,0.35,17,1,0.2931513966219078
31,31,0.05,49,0.65,31,1,0.46881932491938494
31,31,0.05,49,0.95,46,1,0.6088935518746579
31,31,0.1,97,0.35,33,1,0.28837641887644627
31,31,0.1,97,0.65,63,1,0.47768505811127115
31,31,0.1,97,0.95,92,1,0.6126604607657833
31,31,0.5,481,0.35,168,1,0.29479895687721014
31,31,0.5,481,0.65,312,1,0.4772482790912317
31,31,0.5,481,0.95,456,1,0.6124943881208964
37,37,0.001,2,0.35,0,0,0.0
37,37,0.001,2,0.65,1,1,0.3934693402873666
37,37,0.001,2,0.95,1,1,0.3934693402873666
37,37,0.005,7,0.35,2,1,0.248522706924714
37,37,0.005,7,0.65,4,1,0.4352818779922407
37,37,0.005,7,0.95,6,1,0.57562715432305
37,37,0.01,14,0.35,4,1,0.248522706924714
37,37,0.01,14,0.65,9,1,0.47421197557422023
37,37,0.01,14,0.95,13,1,0.6048822386731127
37,37,0.05,69,0.35,24,1,0.2937783133021936
37,37,0.05,69,0.65,44,1,0.47148345015893156
37,37,0.05,69,0.95,65,1,0.6101639393368271
37,37,0.1,137,0.35,47,1,0.2904084054772007
37,37,0.1,137,0.65,89,1,0.47776366081118127
37,37,0.1,137,0.95,130,1,0.6128353055743849
37,37,0.5,685,0.35,239,1,0.2945399314396403
37,37,0.5,685,0.65,445,1,0.47776366081118127
37,37,0.5,685,0.95,650,1,0.6128353055743849
